"Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","month","temp","prcp","dewp","NUM_COLLISIONS"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Aug",82.8,0,63.9,552
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Aug",84.4,0,64.9,592
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Aug",81.8,0.29,67,623
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Aug",80,0,70.1,594
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Aug",80.5,0,70.1,600
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Aug",78.7,0.33,65,753
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Aug",76.9,0.32,53.1,581
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Aug",76,0,60.3,492
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Aug",78.2,0,64.3,575
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Aug",80.9,0,64.3,595
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Aug",76,0,51.4,606
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Aug",73.8,0,52.5,614
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Aug",72.7,0,51.5,609
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Aug",75.7,0,53.9,539
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Aug",79.1,0,61.9,563
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Aug",81.7,0.13,66,614
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,"Sep",82,0,64,626
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,"Sep",81.1,0,64.3,654
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,"Sep",82.6,0,64.2,665
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,"Sep",80.6,0,65.2,643
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,"Sep",74,0,57.1,541
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,"Sep",74.1,0,55.8,504
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,"Sep",78.4,0,60.5,485
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,"Sep",84.2,0,64.2,795
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,"Sep",82,0,68.8,740
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,"Sep",75.2,1.13,69.8,716
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,"Sep",72.3,0.45,63.1,765
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,"Sep",74,0,63.4,554
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,"Sep",72,0.29,62.5,478
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,"Sep",66.4,0.04,46.7,579
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,"Sep",72,0,48.2,579
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,"Sep",75.8,0,53.6,748
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,"Sep",77,0,55.4,744
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,"Sep",76.3,0,54.7,760
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,"Sep",74.7,0,61.8,655
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,"Sep",73.9,0,57,556
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,"Sep",65.8,0,42.9,624
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,"Sep",66.8,0,47.6,571
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,"Sep",68.4,0,47.9,501
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,"Sep",69.7,0,51.9,619
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,"Sep",69,0,52.3,585
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,"Sep",66.5,0,49.1,557
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,"Sep",63.5,0,50,493
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,"Sep",70.1,0,60.3,586
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,"Sep",75.6,0,67.3,557
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,"Sep",73.5,1.33,67.6,634
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,"Oct",59.8,0.04,48.7,683
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,"Oct",52.7,0.14,46.5,798
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,"Oct",50.2,1.36,45,556
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,"Oct",56.5,0.02,42.3,536
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,"Oct",57.7,0,43.4,597
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,"Oct",61.2,0,45.4,631
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,"Oct",64.9,0,49.3,668
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,"Oct",63.8,0,49.4,666
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,"Oct",66.6,0,58.4,764
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,"Oct",58.9,0.89,42.6,649
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,"Oct",59.3,0,42.6,559
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,"Oct",64.4,0,46.5,505
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,"Oct",65.8,0.01,54.3,724
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,"Oct",63.8,0,47,658
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,"Oct",58.2,0,39.4,683
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,"Oct",58.5,0,38.7,676
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,"Oct",51.6,0,31.2,565
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,"Oct",43.5,0,21.2,551
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,"Oct",42.9,0,23.8,667
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,"Oct",56.2,0,34.1,714
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,"Oct",65,0,42.1,720
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,"Oct",65.4,0,47.1,666
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,"Oct",58.8,0,37.5,742
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,"Oct",48.4,0,34.2,519
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,"Oct",59.1,0.02,47.6,522
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,"Oct",51.8,0.03,33.6,698
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,"Oct",51.9,0,35.6,631
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,"Oct",58,0,50.5,689
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,"Oct",67.2,1.44,55.2,767
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,"Oct",55.8,0.04,31.8,688
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,"Oct",49.1,0,31.5,357
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,"Nov",57.9,0,43.7,312
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,"Nov",59.4,0,44.7,613
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,"Nov",60.6,0,42.6,655
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,"Nov",62.9,0,45.9,672
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,"Nov",62.8,0,57.5,690
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,"Nov",69.4,0.01,62.3,616
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,"Nov",64.9,0,47.9,500
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,"Nov",51.9,0,31.1,472
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,"Nov",51.1,0,31.4,615
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,"Nov",55,0,47.2,757
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,"Nov",52.7,0.69,47.6,530
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,"Nov",55.4,0.43,49.3,637
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,"Nov",55.4,0.01,34.7,677
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,"Nov",46.4,0,23.3,613
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,"Nov",46.5,0,27,500
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,"Nov",58.1,0,33.2,618
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,"Nov",47.5,0,29,684
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,"Nov",50.9,0,38.1,628
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,"Nov",59.5,0,53.3,797
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,"Nov",58.1,1.25,41.5,819
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,"Nov",46.4,0,26.3,597
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,"Nov",51.2,0.03,35.6,431
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,"Nov",39.8,0,16.7,704
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,"Nov",38.2,0,18,733
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,"Nov",42.5,0,24.9,717
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,"Nov",49,0,38,383
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,"Nov",57.1,0,47.5,480
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,"Nov",56.3,0,47.2,508
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,"Nov",41.5,0.02,31.4,453
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,"Nov",39.4,0,27.8,611
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Dec",46.5,0,41.1,746
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Dec",49.3,0.21,46.3,655
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Dec",50.9,0.1,38.2,623
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Dec",46.4,0,29.4,680
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Dec",45.7,0,29.7,629
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Dec",46.5,0,31.9,485
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Dec",48,0,31.1,668
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Dec",44.6,0,30.3,618
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Dec",45.8,0,34.4,575
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Dec",54.9,0,43.5,668
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Dec",55.2,0,43.9,694
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Dec",59.6,0,45.6,578
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Dec",61.8,0,48.3,549
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Dec",56.8,0,49.5,637
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Dec",61.8,0.42,45.6,755
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Dec",50.6,0.09,33.7,673
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Dec",54.7,0.04,48.7,745
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Dec",51.9,1.21,41.2,767
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Dec",38.2,0,16.7,624
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Dec",38.6,0,16.5,500
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Dec",45,0,27.3,612
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Dec",57.2,0,49.2,699
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Dec",56.4,0.19,52,805
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Dec",66.4,1.56,60.6,603
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Dec",62,0.01,52.1,321
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Dec",54.5,0.01,38.9,395
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Dec",52,0.12,47.1,518
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Dec",43.6,0.02,28.6,490
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Dec",39.3,0.33,34.5,533
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Dec",41.3,0.15,37.2,501
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Dec",46.5,0.19,42.7,527
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Jan",40.4,0.03,24.3,393
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Jan",35.8,0,17.7,422
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Jan",38.4,0,20,432
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,"Jan",30.8,0,12.5,601
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,"Jan",18.4,0,-2.3,640
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,"Jan",31.2,0,2.8,625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,"Jan",37.9,0,8.7,542
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Jan",40.2,0,25.5,602
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Jan",43.3,0,35.7,554
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Jan",50.4,0.77,45.9,462
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,"Jan",35.2,1.03,13.1,680
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,"Jan",32.2,0,11.5,637
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,"Jan",27.1,0,7.8,605
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,"Jan",27.9,0,8.6,597
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Jan",41.2,0,27.5,722
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Jan",46,0.21,37.3,563
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Jan",37.3,0.03,23.1,451
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,"Jan",27.1,0.05,11.4,481
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,"Jan",21.1,0,1.5,662
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,"Jan",30.7,0,13.1,623
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,"Jan",30.9,0,12.5,666
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Jan",25.9,0,5.1,702
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Jan",26.2,0.5,19.2,402
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Jan",26.7,1.82,11.6,517
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,"Jan",32.7,0,16.2,658
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,"Jan",41.4,0,26.9,734
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,"Jan",43.9,0,24.7,670
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,"Jan",37,0,19.3,681
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Jan",38.3,0,21.7,645
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Jan",32.8,0,15.8,596
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Jan",42.6,0,24.5,532
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,"Feb",52.1,0,35.4,716
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,"Feb",44.5,0.01,24.1,711
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,"Feb",48.8,0,40.3,579
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,"Feb",54.7,0.73,44.9,609
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Feb",37.4,0.38,26.2,607
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Feb",34.6,0.15,16.7,553
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Feb",39.1,0,20.8,423
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,"Feb",36,0,24.2,501
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,"Feb",30.4,0.05,21.8,571
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,"Feb",34.8,0.01,24.2,537
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,"Feb",26.1,0,4.3,622
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Feb",20.4,0,-1.8,628
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Feb",19.3,0,-0.7,480
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Feb",6.9,0,-16.1,309
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,"Feb",45,0.46,41.2,615
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,"Feb",39.1,0.99,26.7,525
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,"Feb",32.5,0,11.5,592
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Feb",30.1,0,8.3,532
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Feb",47.7,0,29.1,555
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Feb",52.8,0,31.8,481
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,"Feb",45.3,0.03,26.8,615
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,"Feb",38,0,26.6,623
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,"Feb",40.7,0.43,38,660
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,"Feb",52.6,1.11,44.7,663
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Feb",35.5,0.02,14.9,476
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Feb",31.9,0,9.8,388
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Feb",46,0,21.8,509
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,"Feb",52.8,0,31.5,616
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,"Mar",45.6,0.05,23.4,662
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,"Mar",45.8,0.14,28.7,653
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,"Mar",30.3,0,5.8,625
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,"Mar",33.4,0.07,21.2,685
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,"Mar",33.8,0.04,12.4,601
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,"Mar",37.3,0,14.5,500
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,"Mar",45.2,0,27,571
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,"Mar",55.1,0,34.3,632
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,"Mar",57.2,0,39.4,660
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,"Mar",70.5,0,43.2,629
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,"Mar",61.6,0.06,44.3,672
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,"Mar",50.1,0,29.6,625
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,"Mar",56.7,0,33.1,435
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,"Mar",46.3,0.02,34.7,640
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,"Mar",48,0.27,41.5,608
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,"Mar",54.5,0,43,629
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,"Mar",52,0.02,38.3,612
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,"Mar",52,0,26.2,644
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,"Mar",42.3,0,16.3,540
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,"Mar",37.8,0,13.4,479
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,"Mar",38.6,0.13,22.4,617
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,"Mar",43.2,0.06,17.8,628
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,"Mar",57,0,30,621
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,"Mar",49.8,0,35.5,635
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,"Mar",57.7,0,47.3,546
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,"Mar",46.3,0.04,30.2,530
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,"Mar",45.7,0,34.5,459
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,"Mar",47.2,0.14,38.4,658
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,"Mar",48.5,0.24,21.2,683
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,"Mar",44.5,0,15.4,650
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,"Mar",58.4,0,39,652
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Apr",67.3,0.01,56.1,702
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Apr",55.4,0.01,43.4,597
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Apr",41,0.25,21.1,585
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,"Apr",39.7,0.01,26.8,683
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,"Apr",33,0.46,11.4,672
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,"Apr",37.9,0,11.3,628
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,"Apr",52.4,0,43.2,630
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,"Apr",47.3,0.09,29,696
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,"Apr",40,0.01,24.6,557
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Apr",39.6,0.11,16.5,499
