day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
1,2020,8,24,24/08/2020,81.2,68.8,1015.6,10,2.5,6,999.9,90,73.9,0,999.9,0,320
1,2013,9,2,02/09/2013,76.9,71.8,1008.2,6.3,0.9,5.1,999.9,84,73.9,0,999.9,0,431
4,2018,8,2,02/08/2018,80.8,71.1,1018,10,2.5,6,999.9,86,73.9,0.06,999.9,0,722
3,2018,8,8,08/08/2018,80.4,71,1012,9.3,1.8,5.1,999.9,90,73.9,0.05,999.9,0,656
2,2018,8,28,28/08/2018,85.5,71.7,1016.8,7.4,3.1,6,17.1,93.9,73.9,0,999.9,0,715
6,2016,7,23,23/07/2016,87.2,62.9,1009.9,8.7,5,8,15.9,96.1,73.9,0,999.9,0,650
4,2016,7,28,28/07/2016,83.2,66.8,1012.2,8.1,2.4,6,999.9,95,73.9,0,999.9,0,709
5,2021,7,16,16/07/2021,84,70.4,1015.6,10,2.9,7,999.9,91,73.9,0,999.9,0,350
5,2021,7,16,16/07/2021,84,70.4,1015.6,10,2.9,7,999.9,91,73.9,0,999.9,0,350
6,2016,9,10,10/09/2016,81.1,72.9,1014.9,6.5,3.4,7,999.9,91,73.9,0.22,999.9,0,598
7,2016,9,11,11/09/2016,79.4,62.9,1014.2,8.8,5.1,9.9,24.1,90,73.9,0,999.9,0,538
4,2019,7,4,04/07/2019,81,65.7,1016.5,8.7,2.3,6,999.9,90,73.9,0,999.9,0,394
5,2021,8,13,13/08/2021,85.3,69,1016.2,10,2,7,999.9,93.9,73.9,0,999.9,0,358
5,2021,8,13,13/08/2021,85.3,69,1016.2,10,2,7,999.9,93.9,73.9,0,999.9,0,358
4,2021,8,19,19/08/2021,79.5,72.1,1014.3,9.3,3.7,9.9,19,84.9,73.9,0.2,999.9,1,286
4,2021,8,19,19/08/2021,79.5,72.1,1014.3,9.3,3.7,9.9,19,84.9,73.9,0.2,999.9,1,286
3,2019,8,21,21/08/2019,79.6,70.7,1014.1,8.8,1.5,7,15.9,88,73.9,0,999.9,0,522
4,2019,8,22,22/08/2019,80.7,69.2,1011,10,3.9,8,999.9,90,73.9,0.1,999.9,0,587
6,2013,6,1,01/06/2013,80.8,64.1,1015.2,9.8,3.8,6,999.9,90,73.9,0,999.9,0,631
6,2014,1,25,25/01/2014,21.8,6.6,999.1,5.3,6.2,8,15,28,15.8,0,5.9,0,475
5,2012,12,7,07/12/2012,38.8,30.9,1022.7,7.9,1.9,12,999.9,48.2,26.6,0,999.9,0,714
5,2021,2,19,19/02/2021,29.8,26.4,1020.6,3.2,7.3,12,18.1,33.8,26.6,0.48,2,1,201
5,2021,2,19,19/02/2021,29.8,26.4,1020.6,3.2,7.3,12,18.1,33.8,26.6,0.48,2,1,201
5,2012,10,26,26/10/2012,60.8,53.4,1022.6,10,1.5,7,999.9,64.9,39.2,0,999.9,0,598
6,2014,4,5,05/04/2014,45.8,32.8,1009.7,8.1,7.9,15,31.1,53.1,39.2,0.18,999.9,0,580
3,2019,11,20,20/11/2019,43.2,30.6,1013.1,10,4,11.1,20,48,39.2,0.18,999.9,0,526
5,2012,11,23,23/11/2012,48.3,40.8,1016.5,8.9,3.4,8.9,999.9,54,39.2,0,999.9,1,481
5,2019,3,22,22/03/2019,43.7,36.5,997.8,6.7,8.9,15,27,48.9,39.2,1.38,999.9,0,718
1,2012,12,3,03/12/2012,53.5,45.3,1021.4,7,3.9,15,999.9,60.1,39.2,0.04,999.9,0,621
4,2017,4,6,06/04/2017,44.1,41.4,1007.3,6.6,7.7,18.1,26,52,39.2,0.02,999.9,0,713
3,2014,1,15,15/01/2014,42.6,37.5,1009.9,8.8,3.3,6,999.9,46.9,39.2,0.38,999.9,0,583
5,2018,12,28,28/12/2018,48.8,44.8,1025.8,5.5,999.9,999.9,999.9,60.8,39.2,0.18,999.9,0,681
3,2016,12,7,07/12/2016,41.3,36.9,1014.2,6.7,4.7,11.1,19,45,39.2,0.44,999.9,0,637
7,2017,5,28,28/05/2017,63.8,55.8,1013.4,8.8,3.3,11.1,18.1,71.1,57.2,0,999.9,0,474
4,2012,8,30,30/08/2012,72,49.4,1017.6,10,2.5,15.9,20,82,57.2,0,999.9,0,618
1,2013,5,20,20/05/2013,65,60,1018.4,4.2,2,6,999.9,77,57.2,0.51,999.9,1,657
2,2012,9,18,18/09/2012,70.6,64.8,1011.8,7.6,5.5,19,27,75.2,57.2,0.11,999.9,1,556
3,2020,7,1,01/07/2020,72.4,63.9,1011.6,9.6,1.8,7,999.9,80.1,66.9,0,999.9,0,259
4,2020,7,2,02/07/2020,78.2,62.9,1009.9,10,2.5,8,999.9,91.9,66.9,0.03,999.9,0,340
5,2017,9,15,15/09/2017,74.2,63.3,1015.9,10,2,5.1,999.9,81,66.9,0.02,999.9,0,827
6,2017,9,16,16/09/2017,74.6,67.6,1019.7,6.4,2.3,7,999.9,82,66.9,0,999.9,0,623
6,2013,7,13,13/07/2013,72.2,68.9,1021.8,4.4,6.2,12,22,81,66.9,0.28,999.9,0,575
4,2017,9,28,28/09/2017,73.9,59.2,1008.1,9.6,4.6,12,19,87.1,66.9,0,999.9,0,740
2,2013,7,30,30/07/2013,74.4,53.3,1020,10,3.8,7,999.9,82.9,66.9,0.01,999.9,0,584
3,2013,7,31,31/07/2013,74.1,56.3,1019.9,10,2.2,5.1,999.9,82.9,66.9,0,999.9,0,553
5,2013,8,2,02/08/2013,73.6,62.9,1011.4,6.9,3.7,12,22,82.9,66.9,0.65,999.9,1,626
6,2013,8,3,03/08/2013,73.4,60,1012.2,9.3,3.4,6,999.9,82.9,66.9,0.01,999.9,0,492
2,2018,7,10,10/07/2018,80.8,58.8,1014.1,10,3.2,8.9,15,93,66.9,0,999.9,0,727
3,2020,8,26,26/08/2020,72.3,52.7,1012.8,10,6,8.9,19,89.1,66.9,0.36,999.9,0,310
7,2020,8,30,30/08/2020,74,56.3,1004.7,10,6.8,11.1,19,81,66.9,0.01,999.9,0,303
1,2016,6,27,27/06/2016,74.3,57,1018.4,9.2,4.5,9.9,15.9,87.1,66.9,0,999.9,0,718
2,2016,6,28,28/06/2016,71.1,67.5,1014.1,5.7,2.9,6,999.9,82.9,66.9,0.54,999.9,0,675
3,2016,6,29,29/06/2016,73.9,63.4,1011.5,7.5,1.9,7,999.9,82.9,66.9,0.04,999.9,0,687
4,2016,6,30,30/06/2016,75.7,56.2,1015.1,10,2.2,5.1,999.9,84.9,66.9,0.01,999.9,0,761
5,2016,7,1,01/07/2016,74.5,64.1,1015.3,8.1,3.2,8,999.9,84.9,66.9,0,999.9,1,752
5,2013,9,13,13/09/2013,70.1,61.5,1005.3,8,4.1,8.9,18.1,87.1,66.9,1.66,999.9,0,652
7,2018,8,19,19/08/2018,70.8,65.4,1014.2,9.4,4.1,8,17.1,84.9,66.9,0.01,999.9,0,490
1,2018,8,20,20/08/2018,70.3,62.6,1019.7,9.5,3.3,6,999.9,73.9,66.9,0.02,999.9,0,562
1,2020,9,28,28/09/2020,72.2,67.1,1012.6,8.5,2.4,6,999.9,79,66.9,0.05,999.9,1,300
2,2020,9,29,29/09/2020,70.5,66.1,1011.5,8.4,2.7,6,999.9,77,66.9,0.02,999.9,1,317
5,2016,8,5,05/08/2016,74.5,61.3,1016.6,9.2,3.2,7,999.9,82.9,66.9,0,999.9,0,700
2,2021,7,6,06/07/2021,80.1,66.9,1014.9,8.9,5.6,12,28.9,91.9,66.9,0,999.9,1,326
2,2021,7,6,06/07/2021,80.1,66.9,1014.9,8.9,5.6,12,28.9,91.9,66.9,0,999.9,1,326
4,2014,7,17,17/07/2014,73.6,54.8,1013.9,10,3.5,7,999.9,81,66.9,0,999.9,0,587
4,2021,7,22,22/07/2021,74,57.2,1016.9,10,2.8,7,999.9,81,66.9,0.05,999.9,0,329
4,2021,7,22,22/07/2021,74,57.2,1016.9,10,2.8,7,999.9,81,66.9,0.05,999.9,0,329
5,2021,7,23,23/07/2021,73.6,54.7,1019.5,9.6,2.6,7,999.9,82.9,66.9,0,999.9,1,324
5,2021,7,23,23/07/2021,73.6,54.7,1019.5,9.6,2.6,7,999.9,82.9,66.9,0,999.9,1,324
6,2021,7,24,24/07/2021,74.5,58.3,1019,10,2,5.1,999.9,84,66.9,0.01,999.9,0,337
6,2021,7,24,24/07/2021,74.5,58.3,1019,10,2,5.1,999.9,84,66.9,0.01,999.9,0,337
2,2014,7,22,22/07/2014,77,63.5,1020.5,9.9,2.3,6,999.9,86,66.9,0,999.9,0,587
2,2019,6,25,25/06/2019,76.1,68.3,1009.7,7.7,1.6,5.1,999.9,84,66.9,0.86,999.9,1,662
4,2021,8,5,05/08/2021,73.1,61.2,1018.7,10,4.3,8.9,999.9,81,66.9,0,999.9,0,304
4,2021,8,5,05/08/2021,73.1,61.2,1018.7,10,4.3,8.9,999.9,81,66.9,0,999.9,0,304
1,2012,7,2,02/07/2012,80.3,54.1,1011.6,10,3.8,15,999.9,88,66.9,0,999.9,0,564
5,2012,7,6,06/07/2012,81.9,62.3,1011.7,10,3.1,9.9,999.9,91,66.9,0,999.9,0,638
2,2019,7,23,23/07/2019,71.3,67.4,1009.6,8.5,3.8,8,999.9,73.9,66.9,2.19,999.9,0,553
7,2021,8,29,29/08/2021,71,62.4,1023,10,3.4,8,999.9,80.1,66.9,0,999.9,0,358
7,2021,8,29,29/08/2021,71,62.4,1023,10,3.4,8,999.9,80.1,66.9,0,999.9,0,358
1,2021,8,30,30/08/2021,77.5,71.4,1013.3,8.8,1.4,6,999.9,84.9,66.9,0,999.9,0,323
1,2021,8,30,30/08/2021,77.5,71.4,1013.3,8.8,1.4,6,999.9,84.9,66.9,0,999.9,0,323
4,2019,7,25,25/07/2019,76.4,58.6,1018.2,10,1.6,7,999.9,84,66.9,0,999.9,0,605
3,2021,9,1,01/09/2021,73,64.3,1008.7,7.9,5.5,15,28,82.9,66.9,0.07,999.9,1,319
3,2021,9,1,01/09/2021,73,64.3,1008.7,7.9,5.5,15,28,82.9,66.9,0.07,999.9,1,319
3,2012,7,25,25/07/2012,76.5,53.5,1009.7,10,4.2,19,999.9,84.9,66.9,0,999.9,0,612
4,2012,7,26,26/07/2012,78,62.4,1007,8.9,4.3,13,29.9,87.1,66.9,0,999.9,1,604
1,2021,9,6,06/09/2021,74.2,61.8,1009,9.5,4.7,8.9,15.9,81,66.9,0.02,999.9,1,299
1,2021,9,6,06/09/2021,74.2,61.8,1009,9.5,4.7,8.9,15.9,81,66.9,0.02,999.9,1,299
7,2012,7,29,29/07/2012,71.7,66.1,1015.1,9.4,3.2,12,15.9,79,66.9,0.18,999.9,0,376
3,2012,8,1,01/08/2012,72.2,68.4,1012.4,7.8,2.5,9.9,999.9,78.1,66.9,0.55,999.9,1,616
4,2019,8,8,08/08/2019,74.1,66.5,1006.7,6.7,3.8,11.1,25.1,84,66.9,1.18,999.9,0,646
2,2021,9,14,14/09/2021,72.8,64.3,1017.7,9.5,1.6,5.1,999.9,82.9,66.9,0.12,999.9,1,342
2,2021,9,14,14/09/2021,72.8,64.3,1017.7,9.5,1.6,5.1,999.9,82.9,66.9,0.12,999.9,1,342
3,2016,10,19,19/10/2016,74.8,60.2,1013.6,9.1,4.3,7,19,84.9,66.9,0,999.9,0,676
5,2019,8,9,09/08/2019,72.8,62.9,1007.2,9.5,3.5,8.9,22,84,66.9,0.2,999.9,1,645
3,2021,9,15,15/09/2021,77.1,69.3,1014.6,8.4,999.9,999.9,999.9,84.9,66.9,0,999.9,0,356
3,2021,9,15,15/09/2021,77.1,69.3,1014.6,8.4,999.9,999.9,999.9,84.9,66.9,0,999.9,0,356
7,2017,7,9,09/07/2017,75.2,54.9,1014.3,10,3.1,8.9,999.9,84,66.9,0,999.9,0,512
1,2017,7,10,10/07/2017,76.3,57.6,1017,10,2.9,6,999.9,84,66.9,0,999.9,0,667
6,2019,8,31,31/08/2019,75.8,55.8,1021.4,10,3.7,8,999.9,86,66.9,0,999.9,0,502
2,2019,9,3,03/09/2019,73.6,62.2,1016.4,9.9,2.8,6,999.9,82,66.9,0.3,999.9,0,652
3,2019,9,4,04/09/2019,75.3,65.2,1014,10,3.1,7,999.9,87.1,66.9,0,999.9,0,600
6,2017,7,29,29/07/2017,72.9,56.2,1009,10,8.2,11.1,21,84.9,66.9,0,999.9,0,512
6,2020,5,30,30/05/2020,72.2,58.1,1011.6,9.8,999.9,999.9,999.9,81,66.9,0.05,999.9,1,226
1,2019,9,23,23/09/2019,78.7,64,1012.2,9.9,4.7,6,999.9,89.1,66.9,0,999.9,0,639
5,2013,7,19,19/07/2013,89.1,72.1,1013,6.7,3.6,8.9,17.1,96.1,82.9,0,999.9,0,697
5,2013,7,5,05/07/2013,82.3,70.7,1021.7,9.4,4.7,8.9,17.1,90,75.9,0,999.9,0,576
4,2013,7,11,11/07/2013,80.6,68.7,1010.5,9,3.3,7,999.9,84,75.9,0,999.9,0,550
1,2020,7,27,27/07/2020,85.1,64,1010.5,10,4.4,8.9,15,93,75.9,0,999.9,0,320
2,2020,7,28,28/07/2020,85.7,69,1008.2,10,4.7,12,20,93,75.9,0,999.9,0,298
1,2020,8,3,03/08/2020,82.8,66.4,1014.6,10,4.3,8,15.9,89.1,75.9,0,999.9,0,353
4,2018,7,5,05/07/2018,81,72.2,1024.6,8.9,2.5,6,999.9,90,75.9,0,999.9,0,720
2,2020,8,11,11/08/2020,81.6,72.6,1014.5,9.9,3,6,999.9,91.9,75.9,0,999.9,0,317
5,2018,8,17,17/08/2018,82.5,71.4,1017.1,7.7,2.5,6,999.9,88,75.9,0,999.9,0,703
1,2021,6,7,07/06/2021,81.5,68,1017.9,9,2.6,6,999.9,91.9,75.9,0,999.9,1,381
1,2021,6,7,07/06/2021,81.5,68,1017.9,9,2.6,6,999.9,91.9,75.9,0,999.9,1,381
2,2021,6,29,29/06/2021,86,70.7,1021.6,10,4.2,8,999.9,95,75.9,0,999.9,0,350
2,2021,6,29,29/06/2021,86,70.7,1021.6,10,4.2,8,999.9,95,75.9,0,999.9,0,350
2,2017,6,13,13/06/2017,86,62.7,1012.6,9.9,2.8,7,15.9,93.9,75.9,0,999.9,0,829
5,2017,7,21,21/07/2017,82.5,66.8,1011.9,9.8,3.1,6,999.9,93.9,75.9,0.01,999.9,0,733
6,2017,7,22,22/07/2017,83.8,65,1010.6,9.9,2.5,6,999.9,91.9,75.9,0,999.9,0,648
4,2014,1,16,16/01/2014,39.4,32.7,9999.9,999.9,999.9,999.9,999.9,41,36.1,0,999.9,0,521
6,2021,11,13,13/11/2021,52.4,38.8,1009.8,9.6,3.4,14,35,64.9,42.1,0.48,999.9,1,335
6,2021,11,13,13/11/2021,52.4,38.8,1009.8,9.6,3.4,14,35,64.9,42.1,0.48,999.9,1,335
5,2016,4,8,08/04/2016,47.3,29,1001.2,10,6.7,11.1,25.1,57.9,42.1,0.09,999.9,0,696
2,2021,3,9,09/03/2021,50.2,17.4,1026.5,10,6.6,11.1,19,63,42.1,0,999.9,0,299
2,2021,3,9,09/03/2021,50.2,17.4,1026.5,10,6.6,11.1,19,63,42.1,0,999.9,0,299
5,2016,4,15,15/04/2016,51.7,27.9,1029.5,10,3.5,9.9,15,64.9,42.1,0,999.9,0,733
6,2016,4,16,16/04/2016,53.2,25.6,1030,10,4.5,9.9,17.1,68,42.1,0,999.9,0,679
1,2021,3,22,22/03/2021,50.6,30.2,1029.8,9.5,2.9,7,999.9,63,42.1,0,999.9,0,295
1,2021,3,22,22/03/2021,50.6,30.2,1029.8,9.5,2.9,7,999.9,63,42.1,0,999.9,0,295
2,2021,3,23,23/03/2021,52,39.8,1025.7,8.8,4.1,7,999.9,66,42.1,0,999.9,0,283
2,2021,3,23,23/03/2021,52,39.8,1025.7,8.8,4.1,7,999.9,66,42.1,0,999.9,0,283
4,2017,1,12,12/01/2017,55.6,48.4,1018.8,8.9,6.3,8.9,21,66,42.1,0.31,999.9,0,646
2,2021,3,30,30/03/2021,50.6,25.8,1027.3,10,4.6,9.9,19,61,42.1,0,999.9,0,281
2,2021,3,30,30/03/2021,50.6,25.8,1027.3,10,4.6,9.9,19,61,42.1,0,999.9,0,281
3,2021,3,31,31/03/2021,56.2,47.8,1020.2,9.2,4.8,8,17.1,66.9,42.1,0,999.9,1,284
3,2021,3,31,31/03/2021,56.2,47.8,1020.2,9.2,4.8,8,17.1,66.9,42.1,0,999.9,1,284
7,2021,12,12,12/12/2021,49.9,28.1,1014.1,9.7,7.6,17.1,27,66,42.1,0.08,999.9,1,266
7,2021,12,12,12/12/2021,49.9,28.1,1014.1,9.7,7.6,17.1,27,66,42.1,0.08,999.9,1,266
6,2012,11,3,03/11/2012,44.7,30.1,1009.4,10,7.6,15,25.1,51.8,42.1,0.01,999.9,0,307
7,2014,3,30,30/03/2014,45.3,41.9,1001,5.6,9.6,20,29.9,59,42.1,2.01,999.9,0,437
4,2014,4,3,03/04/2014,53.6,30.8,1018.4,10,3,6,999.9,66.9,42.1,0,999.9,0,592
4,2014,4,10,10/04/2014,50.5,19.3,1019.3,10,5.8,14,20,61,42.1,0,999.9,0,645
5,2014,4,11,11/04/2014,62.1,37.1,1015.6,10,5.7,9.9,17.1,75,42.1,0,999.9,0,609
2,2017,10,17,17/10/2017,49.8,32.2,1025,10,3.6,8,14,69.1,42.1,0,999.9,0,736
3,2017,10,18,18/10/2017,58.5,40.8,1025.6,9.4,3.2,7,999.9,72,42.1,0,999.9,0,737
4,2012,11,22,22/11/2012,47.3,36.2,1023.4,10,3.4,15.9,999.9,54,42.1,0,999.9,0,384
5,2019,3,15,15/03/2019,58.2,48,1010.4,9.8,1.3,5.1,999.9,75,42.1,0.01,999.9,0,673
4,2014,4,24,24/04/2014,50.5,18.2,1011.5,10,8.1,13,26,62.1,42.1,0,999.9,0,586
6,2021,5,1,01/05/2021,52,25.7,1009.5,10,9.3,17.1,28.9,71.1,42.1,0.03,999.9,0,318
6,2021,5,1,01/05/2021,52,25.7,1009.5,10,9.3,17.1,28.9,71.1,42.1,0.03,999.9,0,318
7,2021,5,2,02/05/2021,66,35.2,1007.8,10,5.7,8.9,19,82,42.1,0,999.9,0,330
7,2021,5,2,02/05/2021,66,35.2,1007.8,10,5.7,8.9,19,82,42.1,0,999.9,0,330
2,2019,12,10,10/12/2019,55.8,51.6,1008.6,8.5,5.5,9.9,20,57.9,42.1,1.36,999.9,0,667
7,2012,12,9,09/12/2012,46.2,41.7,1020.7,7.2,5.4,15.9,21,50,42.1,0.25,999.9,0,544
4,2017,2,23,23/02/2017,53,44.9,1011.4,8.5,2.2,8,999.9,64.9,42.1,0,999.9,0,581
2,2012,12,18,18/12/2012,47.3,44.5,1000.3,5.3,7,12,22,54,42.1,0.34,999.9,0,645
3,2017,3,8,08/03/2017,54.2,36.7,1014.8,9.9,5.4,13,21,59,42.1,0.12,999.9,0,609
7,2017,11,26,26/11/2017,47.1,29,1011.3,10,5.3,15,24.1,57,42.1,0,999.9,0,485
6,2013,1,12,12/01/2013,44.6,43,1020.5,3.9,3.5,7,999.9,46.9,42.1,0.57,999.9,0,475
1,2019,5,13,13/05/2019,45.1,43.6,1011.9,6.2,5.3,11.1,17.1,59,42.1,0.88,999.9,0,613
2,2019,5,14,14/05/2019,46.7,43.4,1009.9,7.9,3.1,8,17.1,52,42.1,0.69,999.9,0,621
2,2020,2,11,11/02/2020,44.9,42.9,1013.4,4.8,2.7,8.9,15,48,42.1,0.37,999.9,1,458
4,2013,10,24,24/10/2013,47.4,29.5,1010.9,10,6,8.9,18.1,54,42.1,0,999.9,0,632
6,2013,10,26,26/10/2013,47.9,29,1020.3,10,5.5,13,22.9,54,42.1,0,999.9,0,626
4,2018,10,18,18/10/2018,46.7,25.1,1024.3,10,999.9,999.9,999.9,61,42.1,0,999.9,0,735
5,2018,10,19,19/10/2018,49.2,33,1024,10,999.9,999.9,999.9,60.1,42.1,0,999.9,0,787
7,2020,3,15,15/03/2020,47,20.9,1029.6,10,5.2,9.9,15,57,42.1,0,999.9,0,331
7,2018,10,21,21/10/2018,47.9,33.1,1010.5,10,999.9,999.9,999.9,62.1,42.1,0,999.9,0,593
2,2020,12,1,01/12/2020,53.1,44.6,999.9,9.5,5.3,17.1,28,63,42.1,0.98,999.9,1,269
6,2020,3,21,21/03/2020,52.8,27.8,1021.5,10,7.4,14,24.1,77,42.1,0,999.9,1,238
2,2018,10,30,30/10/2018,48.3,32.3,1016.3,10,999.9,999.9,999.9,55.9,42.1,0.03,999.9,0,721
3,2018,10,31,31/10/2018,53.1,38,1018.1,10,999.9,999.9,999.9,64,42.1,0,999.9,0,646
4,2018,3,1,01/03/2018,55.6,37.8,1009.9,10,4.2,8,999.9,61,42.1,0,999.9,0,619
3,2020,4,15,15/04/2020,47.7,23.4,1014.3,10,5.6,8.9,21,60.1,42.1,0,999.9,1,139
4,2016,2,4,04/02/2016,54.7,44.9,1014.2,9.1,5,13,22,59,42.1,0.73,999.9,0,609
1,2018,12,3,03/12/2018,53.5,44.6,1003.4,7.9,999.9,999.9,999.9,55.9,42.1,0.3,999.9,0,697
2,2013,5,14,14/05/2013,51.1,27.2,1018.8,10,4.3,8,999.9,61,42.1,0,999.9,0,565
6,2018,12,22,22/12/2018,47.9,39.9,997.3,9.1,999.9,999.9,999.9,61,42.1,0.72,999.9,0,568
1,2014,10,20,20/10/2014,49.4,30.9,1017.8,9.8,4,7,999.9,60.1,42.1,0,999.9,0,591
2,2014,10,21,21/10/2014,60.2,46.2,1012.4,10,2.7,7,15,66.9,42.1,0,999.9,0,607
7,2014,11,2,02/11/2014,44.1,28.1,1010.4,9.9,9.4,14,26,48,42.1,0.29,999.9,0,532
1,2016,3,28,28/03/2016,47.2,38.4,1010.5,6.7,6.7,12,29.9,62.1,42.1,0.14,999.9,0,658
2,2016,3,29,29/03/2016,48.5,21.2,1010.8,10,11.5,22,35.9,62.1,42.1,0.24,999.9,0,683
1,2014,11,10,10/11/2014,51.9,32.5,1019.2,10,1.9,6,999.9,61,44.1,0,999.9,0,560
2,2014,11,11,11/11/2014,56.4,47.7,1018.7,8.9,2.9,8,15.9,64,44.1,0,999.9,0,493
1,2012,10,8,08/10/2012,49.9,42.9,1022.9,9,3.5,15.9,23.9,55.9,44.1,0.2,999.9,0,376
5,2021,3,12,12/03/2021,63.1,32.2,1017.7,10,6,9.9,20,71.1,44.1,0,999.9,1,338
5,2021,3,12,12/03/2021,63.1,32.2,1017.7,10,6,9.9,20,71.1,44.1,0,999.9,1,338
1,2016,4,18,18/04/2016,63.8,31,1022.7,10,2.8,8.9,999.9,82,44.1,0,999.9,0,687
3,2012,10,17,17/10/2012,51.9,38,1014.3,10,1.3,11.1,999.9,60.1,44.1,0,999.9,0,615
2,2012,11,13,13/11/2012,52.4,47.5,1024.6,8.8,6.1,25.1,29.9,62.6,44.1,0.06,999.9,0,648
2,2021,4,13,13/04/2021,52.4,39.8,1016.4,9.1,4.3,8,999.9,64.9,44.1,0.54,999.9,1,321
2,2021,4,13,13/04/2021,52.4,39.8,1016.4,9.1,4.3,8,999.9,64.9,44.1,0.54,999.9,1,321
3,2021,4,14,14/04/2021,58.4,42.2,1016.3,10,3.2,8,15.9,72,44.1,0.06,999.9,0,295
3,2021,4,14,14/04/2021,58.4,42.2,1016.3,10,3.2,8,15.9,72,44.1,0.06,999.9,0,295
2,2014,4,15,15/04/2014,58.5,53.5,1006.6,7.6,6.9,14,24.1,75,44.1,0.07,999.9,0,452
7,2014,12,28,28/12/2014,49.4,36.8,1014.8,9.1,5,9.9,19,55,44.1,0,999.9,0,349
3,2019,11,27,27/11/2019,54.3,43.2,1012.5,9.9,3.1,8.9,17.1,61,44.1,0,999.9,0,561
5,2014,4,25,25/04/2014,52.6,19.4,1015.2,10,4.2,8,18.1,63,44.1,0,999.9,0,617
6,2014,4,26,26/04/2014,53,42,1008.2,8.5,5,9.9,18.1,66.9,44.1,0.89,999.9,0,548
5,2017,2,24,24/02/2017,62.7,51.6,1012.3,9.9,5.1,9.9,18.1,70,44.1,0,999.9,0,657
2,2019,4,16,16/04/2019,52.4,20.9,1013.7,10,8.5,15.9,31.1,66,44.1,0.23,999.9,0,638
3,2019,4,17,17/04/2019,54.6,30.9,1019.8,10,4,9.9,19,66,44.1,0.01,999.9,0,621
6,2020,1,4,04/01/2020,48.6,46.2,1005.7,4.9,2.8,6,999.9,51.1,44.1,0.34,999.9,1,353
3,2019,5,15,15/05/2019,53.5,42.3,1010.3,9.2,3.1,6,999.9,69.1,44.1,0.31,999.9,0,691
4,2019,5,16,16/05/2019,62.8,44.8,1010.5,9.7,3,6,999.9,73,44.1,0.12,999.9,0,642
6,2020,10,17,17/10/2020,50.6,38.5,1023.9,9.6,4,8,999.9,66,44.1,1.37,999.9,1,335
7,2020,10,18,18/10/2020,53.3,40.8,1030.6,10,2.5,8.9,18.1,62.1,44.1,0.01,999.9,0,305
3,2013,10,30,30/10/2013,52.8,39,1025.5,9.6,1.8,4.1,999.9,60.1,44.1,0,999.9,0,558
1,2017,5,8,08/05/2017,50.3,32.6,1010.6,10,5.9,8,18.1,57,44.1,0.01,999.9,0,638
2,2017,5,9,09/05/2017,53.3,33.1,1013.9,10,4.1,8,999.9,63,44.1,0,999.9,0,651
6,2020,11,14,14/11/2020,48.2,32.6,1019.2,10,4,8,17.1,52,44.1,0.17,999.9,0,298
6,2013,11,16,16/11/2013,52.3,35.5,1025.1,9.4,3.4,8.9,15.9,60.1,44.1,0.03,999.9,0,612
7,2020,11,22,22/11/2020,48.5,35.2,1029.5,10,6.4,8.9,17.1,64,44.1,0,999.9,0,222
7,2018,10,28,28/10/2018,48.5,44.4,1007.2,7.9,999.9,999.9,999.9,52,44.1,0.58,999.9,0,556
4,2018,11,1,01/11/2018,62.2,52.7,1011.5,9.7,999.9,999.9,999.9,70,44.1,0,999.9,0,696
6,2020,3,28,28/03/2020,49.8,31.3,1018.5,9,5.2,9.9,15,69.1,44.1,0,999.9,1,183
7,2020,3,29,29/03/2020,45.2,43.7,1013,3,10.6,15.9,25.1,54,44.1,0.47,999.9,1,146
7,2013,3,31,31/03/2013,49.3,29.7,1017,9.7,4.6,12,21,54,44.1,0,999.9,0,426
1,2013,4,1,01/04/2013,49.3,40.8,1005.4,6.8,5.7,12,27,62.1,44.1,0.08,999.9,0,479
1,2020,4,13,13/04/2020,57.3,53.4,1011.8,4.8,6.6,14,33,66,44.1,0.65,999.9,1,138
1,2013,4,15,15/04/2013,49.9,27,1025.8,10,5.5,11.1,14,59,44.1,0,999.9,0,603
6,2020,4,25,25/04/2020,52.1,40,1015.7,10,2.3,9.9,17.1,64.9,44.1,0.22,999.9,0,152
7,2020,4,26,26/04/2020,48.3,39.7,1015,7.7,7.6,21,35,64.9,44.1,0,999.9,1,140
3,2013,4,24,24/04/2013,52.9,41.1,1016.1,9.4,4.5,8,15,69.1,44.1,0,999.9,0,598
1,2016,10,31,31/10/2016,50.7,37.2,1020.4,9.8,4.3,9.9,20,57.9,44.1,0.56,999.9,0,655
6,2016,11,5,05/11/2016,52,33.6,1022.7,10,3.1,7,999.9,62.1,44.1,0,999.9,0,626
5,2020,5,8,08/05/2020,51,32.3,1008.9,8.8,3.9,9.9,19,66.9,44.1,0,999.9,1,177
7,2016,11,6,06/11/2016,54.4,37.1,1021.9,10,5.7,12,20,62.1,44.1,0,999.9,0,532
5,2016,11,18,18/11/2016,52.5,37.4,1018.9,10,2,6,999.9,64,44.1,0,999.9,0,776
6,2016,11,19,19/11/2016,55.2,41.8,1013.2,9.9,3.3,8.9,999.9,64,44.1,0,999.9,0,692
3,2016,3,9,09/03/2016,57.2,39.4,1019,6.6,1.8,5.1,999.9,77,44.1,0,999.9,0,660
